track_name,track_id,artist_name,album_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Flutter,7Edbz6bVNsVkrHBIXSfgX2,Virtual Riot,Flutter,0.499,0.79,5,-5.187,0,0.0763,0.0292,0.0052,0.0802,0.614,133.515
Show Up,6G1i0Uv6Nkhb9CnksXCfAx,Virtual Riot,German Engineering EP,0.628,0.893,9,-4.206,1,0.146,0.00279,0.00173,0.0791,0.181,150.154
Never Let Me Go,4fAkpCEzM55iAgZbsd4fv7,Virtual Riot,Throw Back,0.461,0.94,11,-4.897,1,0.111,0.0141,0.00314,0.0987,0.282,155.017
Without A Trace (feat. Stalking Gia) - Kill The Noise & Virtual Riot Remix,6uTrWLUYd7hM9ppnEywzQE,Virtual Riot,ALT CLASSIC,0.481,0.955,8,-3.951,0,0.265,0.00632,0.0232,0.251,0.126,149.992
Hysteria,7sl9yknSv01LGm7GXSur1L,Virtual Riot,Save Yourself EP,0.414,0.975,1,-2.331,1,0.27,0.00741,0.871,0.191,0.206,150.063
GOAT,2Ez8VyXtJAb63fEPyQTJxZ,Virtual Riot,Save Yourself EP,0.817,0.883,1,-1.765,1,0.237,0.00782,0.0226,0.114,0.728,150.092
We're Not Alone,7BUyB5UGjs68sXxh9Loj27,Virtual Riot,We're Not Alone EP,0.715,0.74,6,-7.19,1,0.126,0.108,0.124,0.253,0.397,140.002
Bossfight Afterparty,0shcawVbNMznHPKeW9gfmF,Virtual Riot,Simulation (Deluxe Version),0.442,0.896,2,-2.009,1,0.0675,0.00356,0.642,0.212,0.527,105.005
Simulation - VIP,01lDnsfMfrB2fHq9lzL7Y4,Virtual Riot,Simulation - The DLC,0.696,0.884,1,-3.983,1,0.0566,0.00802,0.0552,0.163,0.335,145.048
"One For All, All For One",2KjwhTPoAFH1DG9UrWjYMZ,Virtual Riot,"One For All, All For One",0.55,0.941,0,-3.128,0,0.0849,0.0182,0.00375,0.312,0.351,145.006
Cry Some More,3X7ksrU4U9EiTy8v8hIZpL,Virtual Riot,Cry Some More,0.724,0.966,1,-2.934,1,0.249,0.0112,0.164,0.369,0.51,77.501
Alien,0nDgqeSFjVBwldhYH8MTGU,Virtual Riot,Alien,0.529,0.995,6,-4.264,1,0.129,0.00866,0.0725,0.116,0.208,74.981
Ridiculous,3xSZkBxSU1ghZjYKYBS9Lp,Virtual Riot,Stealing Fire,0.629,0.956,8,-2.169,0,0.166,0.0136,0.00574,0.198,0.598,174.014
Exile,1Ntiry8vSG3DlGSUbCLJUv,Virtual Riot,Simulation,0.751,0.767,11,-4.567,0,0.077,0.0254,0.0957,0.12,0.312,99.993
Scorched Earth,1iC8J6LybFG7CdVYf3ok7W,Virtual Riot,Stealing Fire,0.701,0.918,1,-5.876,1,0.052,0.0735,0.854,0.115,0.268,135.013
Stay For A While,3jSd4Sf9VgasD9cxD9dMC9,Virtual Riot,The Classics,0.764,0.925,8,-4.822,1,0.117,0.0149,0.000712,0.118,0.207,140.013
Star Destroyer,1m0Y47ublXhXBMPPuq803r,Virtual Riot,Stealing Fire,0.746,0.95,8,-4.157,1,0.13,0.0156,0.0913,0.0818,0.188,129.988
Talk About It - Virtual Riot Remix,7IGCn2qpHbKwsfQkeabdMA,Virtual Riot,Nerds by Nature (The Remixes),0.591,0.913,7,-3.974,1,0.0668,0.00649,0.000207,0.37,0.361,145.034
Dino Killer,0TPF2GBCH08gLC40qvDjvD,Virtual Riot,Stealing Fire,0.374,0.955,10,-2.564,0,0.0773,0.00766,0.0831,0.151,0.184,111.748
One Two,46M3KFt2Aahvebp6O7zTBw,Virtual Riot,Preset Junkies EP,0.767,0.939,1,-4.509,1,0.312,0.00707,0.0806,0.359,0.619,150.067
Emotional - Virtual Riot Remix,7t2IzwJEKWj3Rasgb37kaa,Virtual Riot,Emotional (Virtual Riot Remix),0.502,0.869,5,-3.899,0,0.0981,0.0143,0.007,0.291,0.415,150.116
VROOM,4Pce2ckmqwKLciLxf4bX8d,Virtual Riot,Stealing Fire,0.684,0.943,4,-4.022,0,0.0799,0.0332,0.836,0.123,0.589,107.996
Holding On To Smoke,44D0ikMAOsVVr1eTBHw7Ak,Virtual Riot,Stealing Fire,0.814,0.837,7,-5.218,0,0.202,0.23,0.384,0.114,0.197,128.07
Neon Angel,2JDlRPMO9WUZonTCm8M3Tn,Virtual Riot,Simulation,0.567,0.98,8,-3.958,0,0.444,0.000281,0.419,0.138,0.204,150.043
Basement Dwellers VIP,4EoqYVnyo51eObLx8WsS7R,Virtual Riot,Head To Head Vol. 2,0.498,0.96,8,-1.941,0,0.357,0.00296,0.0017,0.458,0.306,75.001
Dragons,2ADr06wuWdXoYDqDOw4oq9,Virtual Riot,Disciple 04: Apocalypse,0.7,0.834,1,-3.578,1,0.127,0.00128,0.427,0.065,0.158,139.86
Touhou Riddim,0tgDQtFDQD9Q9CdBXO9pln,Virtual Riot,Simulation,0.597,0.974,6,-2.799,1,0.0683,0.0227,0.0032,0.15,0.626,144.99
Rewrite,0Kd54oKcbAOd7e3pf4vwsO,Virtual Riot,Simulation,0.75,0.931,1,-3.222,1,0.211,0.0923,0.00638,0.163,0.932,150.015
Minimalist,3SsTRBhTHIAWGZATIdpTba,Virtual Riot,The Classics,0.538,0.79,9,-5.888,0,0.0884,0.0649,0.595,0.112,0.0547,110.046
